# Constructed from biom file
#OTU ID	BB195	BB192	BB190	BB203	BB191	BB200	BB207	BB198	BB197	BB208	BB204	BB209	taxonomy
647199e040876dd032fbe88e4ac0bbf0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured
ecf67b6a80b0feb238fc6e1055dd3475	0.0	5.0	0.0	0.0	3.0	0.0	0.0	9.0	5.0	1.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter
1b16652d9f0a92eb88576af2bf3b63c4	13.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	10.0	6.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Granulicella
31fefbfa120b4315a9a5145f06673fae	2.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter; s__uncultured_Acidobacteria
3acd67a83e21c90736906fb00be3422e	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
7a50fde17a6e7e9ecb550087f0165453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	81.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus; s__uncultured_actinobacterium
c4bc86a593e2a4dc53e9ec1aeac7fb12	3.0	12.0	3.0	7.0	12.0	28.0	0.0	0.0	6.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
faa33d6945d84c9d6f8a122b8c440c7e	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_soil
f738c9d7d495f9c79371d9e5c071db56	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	3.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae
23ae72367683bce6c6f06d5a51c74af3	3.0	0.0	11.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
c836aee2dd147b2af5be27c706754f02	0.0	0.0	0.0	6.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__mle1-7
a72f8734a52f87dc472e98b2a48da174	4.0	6.0	52.0	2.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__AD3; o__AD3; f__AD3; g__AD3; s__uncultured_bacterium
4fe271975415e06766cdebdf7f8d9f29	0.0	0.0	0.0	0.0	211.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured
15d4e7e3b56efb3e4dbc9918d2190737	20.0	9.0	0.0	26.0	7.0	22.0	0.0	33.0	19.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia
57dd604167ca441a2457e9a301c95d61	0.0	2.0	1.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured
38900b68c55375c27e0fc0bc6b98e537	4.0	0.0	0.0	9.0	0.0	3.0	7.0	3.0	0.0	91.0	53.0	68.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus
d5244713fc4b98f9856fc45a265b57d6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	23.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Terracidiphilus
09dd4e561320ea7217d27973e99ef2f3	12.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__uncultured_Firmicutes
2436898c9d1716a9874178b977abdd3f	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Heliimonas; s__uncultured_bacterium
48275bc3c25149d54d43b52d0beeb9fe	0.0	28.0	1.0	0.0	0.0	16.0	0.0	0.0	11.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
ff25250e7b20608899692c88b27a2751	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	18.0	2.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter
f948a89a2fefcd11a510815bb02eb2f6	6.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella
697da8654ce726a4b442c9ba32717b07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia
327633d21fb83062ef3201984f1e8fe2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidisoma
d0b12fec17e1fdb05cffa22317590a07	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia
bd75b0be2e4fcec0788d2af70145220a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Edaphobacter
8ea023b52502e129ac796c2a1ddacdca	0.0	9.0	0.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__CWT_CU03-E12; g__CWT_CU03-E12; s__uncultured_Bacteroidetes
3b21415cf82e4cb0bc03ce0e467de11f	2.0	1.0	3.0	11.0	1.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae
ec98a21c29de6652f73870a3f289f4e2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	6.0	8.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
3ba904e5e514cfaa99d257765d2cbdd2	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter
1979228f42383fddd1cc13a13aabbfb3	0.0	0.0	3.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Edaphobacter
2fdf7608b111a015f9d112bf374c30b3	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella
9ed6ba55846544892ac693384e637864	0.0	0.0	0.0	13.0	0.0	0.0	13.0	0.0	0.0	15.0	48.0	22.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae
8a86b76abe3cc48ef6c0a51024b7a064	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Acidobacteriaceae_(Subgroup_1); s__uncultured_bacterium
46127a629c9363ec62f793673befe994	0.0	10.0	4.0	0.0	46.0	0.0	33.0	4.0	54.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_bacterium
bd77e6bd65739ecd33c6b6fa29d93385	0.0	13.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__S-BQ2-57_soil_group; f__S-BQ2-57_soil_group; g__S-BQ2-57_soil_group
7e42b36ce109f87a672e9948e8ed2d86	3.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella
01c78a4e62510a39d8238511d8cbaea6	0.0	0.0	0.0	18.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_Holophaga
0579dbfab50480e1b161c8f2b61846a2	6.0	5.0	0.0	2.0	0.0	3.0	3.0	4.0	0.0	3.0	0.0	0.0	d__Bacteria; p__RCP2-54; c__RCP2-54; o__RCP2-54; f__RCP2-54; g__RCP2-54
1d6ebbf5725655aaba854008461b56bc	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	4.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__CWT_CU03-E12; g__CWT_CU03-E12; s__bacterium_enrichment
01dd1b4e59a4694aced261a3be86644e	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JG36-TzT-191; f__JG36-TzT-191; g__JG36-TzT-191; s__uncultured_bacterium
9b5cf7e5c06a9adf4a792fa8c77a0e22	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae
0281b15d3235182b69e593ed96426224	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella
eb8809d943a3678dae446331004c2b18	2.0	3.0	4.0	0.0	3.0	4.0	0.0	4.0	5.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__CWT_CU03-E12; g__CWT_CU03-E12; s__uncultured_bacterium
cdf1dcdd138653b070fd92a0ff13c8bc	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	131.0	0.0	27.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
4b960add2d0acb953a1da321a8557929	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella
4b9f2ddb60a9ef5e89e224b7e7366ccc	4.0	3.0	4.0	0.0	18.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella
57799899d63bec54b28ad00653f1798c	41.0	2.0	10.0	0.0	2.0	0.0	2.0	0.0	2.0	3.0	3.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__Methylacidiphilaceae; g__uncultured; s__uncultured_bacterium
1ed817edee369ff0c1291e7575d1bb31	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	2.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured
5e8583f71fa2457e2e20ed9152b35708	9.0	6.0	1.0	0.0	0.0	0.0	4.0	18.0	9.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__uncultured
8808fc7b3860ca4f92d4030c6cad2f90	0.0	11.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter
0879034399f9678e66704d9394a8b597	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	23.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__WD260; f__WD260; g__WD260; s__uncultured_bacterium
4021fb72de4d514d43438d712123f355	43.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_forest
bf099fc7d7b842dfff11a9a103f09b84	9.0	2.0	3.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	2.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
a48d3fb37c825145b2839d1117dd954f	0.0	5.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
5194c3599232f0ab785f388c15138de1	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Alkanindiges
1a682c1292c8d556eae7863d900d6e2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_13; f__Subgroup_13; g__Subgroup_13
8809967f4630573d7814a8079b27c0d8	11.0	3.0	18.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia
6caec5e191f6a8a47f02ddfc26a5282e	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__RCP2-54; c__RCP2-54; o__RCP2-54; f__RCP2-54; g__RCP2-54; s__uncultured_bacterium
31c73309837cee39a3bdeec63ce679c2	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	32.0	30.0	8.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter
f1b9c7ce1081ad358a6f6754f655c0f4	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__uncultured; s__soil_metagenome
1b584d10fe536c538a132c3d16214b7b	13.0	0.0	2.0	0.0	0.0	0.0	0.0	49.0	0.0	7.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__WD260; f__WD260; g__WD260
392714ce9783756b4fd3f9da83e9fd43	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
2117a0fd07f4b6bd6eb3e22c28bd3577	5.0	2.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__metagenome
92349d4a60d64e44855daf46ff0849eb	0.0	0.0	0.0	3.0	0.0	0.0	14.0	0.0	0.0	25.0	8.0	4.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured; s__uncultured_Holophaga
9765e5f210306f4e9e2b67fb6045e2ff	0.0	0.0	7.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter
faca7ddf0062e060c5fc4e6dfda0325a	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	3.0	8.0	0.0	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Roseisolibacter; s__uncultured_forest
df2d38868c45d7132d4e38df49825e9c	46.0	6.0	25.0	0.0	0.0	22.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured; s__uncultured_Acidobacteriaceae
80035bcd14facb1bfdf07e2136deca71	102.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	10.0	3.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia
552f3411c0167cc203562716c47dbc30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	11.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia; s__Paraburkholderia_phenazinium
16fd1a1fd60a0804f4cd50bb99d375ba	21.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__metagenome
6cfcfcf3fef41b4f9eacdcff7bb74555	0.0	0.0	0.0	3.0	0.0	0.0	16.0	0.0	0.0	47.0	37.0	19.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
581fb495bafebdb52d67cfa6d92daf82	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium
0e8ab9ebbc4f67c74748506b89192420	2.0	11.0	0.0	7.0	8.0	12.0	0.0	0.0	5.0	0.0	0.0	0.0	d__Bacteria; p__RCP2-54; c__RCP2-54; o__RCP2-54; f__RCP2-54; g__RCP2-54
51cc2443ea6d6aba1ff6305191cba3f6	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae
2a005e25f530f944c542a9df5e483271	13.0	40.0	0.0	0.0	28.0	2.0	0.0	0.0	19.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
7d280151afb85c85763cf783154bb05d	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia
8db9cca9822fd366599fbdef58a3d022	0.0	6.0	0.0	0.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
90d550adc7a3f7a0c3da7a8bc2ccb3d5	0.0	7.0	68.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
158e7ca573297be228b5a5359c860a27	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella
d90330895209931779d37b5383cc0c24	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
3434dec6ecce705c47bb2e8655c47c7b	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__alphaI_cluster
9387d9f9c6a3a482faa17144267747ee	4.0	4.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	18.0	16.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
c398f732fdf4a6b238a876afdeba8bb3	4.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Catenulisporales; f__Actinospicaceae; g__Actinospica
4017a7e02f66e18292ad459619e142b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	3.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Acidipila; s__Acidobacteriaceae_bacterium
fded91d6652a0a6e51ef864ac5b6199c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	22.0	5.0	4.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter
04829df0b5d727fdf739b88173af596a	0.0	9.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus; s__uncultured_bacterium
c285a06d39f672e4e5a4faa4f1bedf86	0.0	1.0	0.0	8.0	17.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia
4232fac010347256a7cadae3bdc07ad7	10.0	22.0	3.0	15.0	7.0	6.0	6.0	2.0	10.0	43.0	17.0	12.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter
794c1c2c16ef5c50ababe37fe2bb49a2	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	8.0	0.0	0.0	2.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter
d26e843fa766b340f9204c13f23a2a42	0.0	3.0	0.0	0.0	3.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae
48eb2bf89116b13727acafbf04a51c20	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_12; f__Subgroup_12; g__Subgroup_12; s__uncultured_bacterium
3d2f0aee966deb886a5950c14fa2db65	0.0	3.0	2.0	0.0	2.0	0.0	3.0	26.0	12.0	8.0	0.0	3.0	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__uncultured_bacterium
84ed3ee426201366dd7e9dd1e6a158f2	0.0	0.0	0.0	2.0	0.0	0.0	2.0	12.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudolabrys
1e94c11b9c49d5e7ff07a1feba8d559c	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia; s__metagenome
1d085fd766b4cbd2a8045e12a5912b2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured
0a4210063063b720ccdae05af262bf0d	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	16.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
1615ddaf0246731509edfb59711a2199	0.0	4.0	1.0	1.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Edaphobacter
41ea9769899bb96135889ac4b4dbb6d6	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured; s__uncultured_Holophaga
b49c5131e81ad52c57f734b6040edf65	5.0	0.0	4.0	3.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__RCP2-54; c__RCP2-54; o__RCP2-54; f__RCP2-54; g__RCP2-54; s__uncultured_bacterium
9db7241241170542ca076d944b7d7e2f	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__uncultured
4058c17f0f9b62fd06ddb02822bdafd2	0.0	0.0	0.0	0.0	0.0	3.0	12.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium
23a27a16c6c8bfdac8dc718ba5a0a0d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	9.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__uncultured
